id,Hardness
10407,5.389281833708859
10408,4.960648846135745
10409,4.211500513940174
10410,5.265613887674921
10411,3.753451124990189
10412,4.492237748536768
10413,3.8380593036824537
10414,5.438725098896813
10415,5.346493521728929
10416,2.4706071432511028
10417,4.661092520190605
10418,2.6973287205206544
10419,5.081472136753449
10420,5.08472821689238
10421,5.14581950850841
10422,5.205747891795539
10423,3.385149781479105
10424,5.137462935867836
10425,4.984615171852409
10426,5.2767566723210875
10427,2.6745710368110305
10428,3.7040334804439823
10429,5.416330185571468
10430,5.5634581665586875
10431,4.110584701785267
10432,5.259785153753787
10433,5.398546550014565
10434,2.2174203098250627
10435,5.5360812536619335
10436,5.270324952203845
10437,3.4031915732869074
10438,3.073054480481082
10439,5.306693627253252
10440,5.298536334043707
10441,3.6907838758840517
10442,2.2115586424149525
10443,5.278378038866816
10444,4.568779364573685
10445,5.194477523881188
10446,4.067287388604931
10447,4.521121865956788
10448,5.171965812505594
10449,4.869888566733105
10450,4.990724158449678
10451,5.254830631149284
10452,5.275778512950534
10453,5.658297759967095
10454,4.867513843129426
10455,4.53916735462362
10456,4.88667372155933
10457,4.997123781270889
10458,4.832707076625972
10459,3.7071993271379236
10460,3.2764613203875053
10461,4.321266045404636
10462,5.408174683466323
10463,5.260597274359733
10464,3.1781278780081164
10465,5.312348807449481
10466,5.313004214332659
10467,3.092439075754147
10468,5.1916547529477945
10469,5.343690282823697
10470,4.110823234611919
10471,5.177336239023856
10472,5.3974919866938595
10473,4.26259142671245
10474,5.14675378697396
10475,4.93832487050334
10476,4.739030836170647
10477,4.520751798222662
10478,3.7877672007875987
10479,5.133210292130023
10480,5.453252786913346
10481,5.000897584196115
10482,2.8676263564586773
10483,4.500953990004498
10484,4.9910713448039505
10485,5.051264116873256
10486,4.3855272901757605
10487,3.8393545758937035
10488,4.021682988062237
10489,5.191233128391577
10490,5.172321720482433
10491,3.3250699076298447
10492,3.1756524431205686
10493,5.319141658925469
10494,5.207553345404689
10495,3.1386088896641113
10496,5.01174183224555
10497,5.076131947236801
10498,4.396603796836208
10499,5.3077897172691495
10500,5.226335751465957
10501,5.248491216833157
10502,5.324130680902213
10503,5.554126598171025
10504,5.119241316314464
10505,4.515807172642232
10506,4.38047850116082
10507,5.224051806947372
10508,5.010533324404529
10509,2.857949775704889
10510,5.35702461777032
10511,5.10915742825294
10512,5.176633496173831
10513,5.095488998888378
10514,4.861479014774282
10515,5.383457408325645
10516,5.5495350821113
10517,5.368965915297653
10518,5.181758389662823
10519,4.656661650097579
10520,5.128022882172623
10521,5.1887625525750405
10522,5.362796046447329
10523,4.974656099708271
10524,5.179998603290672
10525,5.089788305245824
10526,4.480855802854569
10527,5.015865401249072
10528,5.286623246574386
10529,3.2987510785419216
10530,4.560582250017239
10531,5.15439827880898
10532,5.34837776884588
10533,4.346641095646034
10534,5.2959144217046985
10535,5.159608517728775
10536,4.718181942864045
10537,5.031184879606549
10538,5.067245844949506
10539,4.7830472446587
10540,4.640547825784954
10541,4.466809814330955
10542,3.182276822711961
10543,3.827235534188394
10544,4.476748947326852
10545,4.45729759203615
10546,4.414908655874063
10547,2.3029275421364765
10548,4.278986150595792
10549,5.012768737898957
10550,3.995116229756955
10551,5.008826700831106
10552,5.2653345936081415
10553,3.3785469951830827
10554,0.7725203243789593
10555,4.170792385814059
10556,4.907821436798447
10557,5.017938292730659
10558,4.42178038452075
10559,2.629716639171078
10560,4.34587510841959
10561,4.296958150885216
10562,5.352113198335376
10563,5.075338931624095
10564,5.250444106390516
10565,3.636365936514867
10566,4.9483527157213025
10567,4.445932774900744
10568,5.230946866949402
10569,5.13466822510278
10570,3.004728528155068
10571,4.622972910112379
10572,2.8930456567425673
10573,3.628416144446461
10574,5.248483105596032
10575,5.604301093040812
10576,4.148181780242988
10577,5.263520898644435
10578,4.162294551490286
10579,4.498610126462067
10580,3.0060678279553903
10581,3.436409039782343
10582,5.202593493793056
10583,5.23722806250664
10584,4.575400411740061
10585,3.8581550408155576
10586,5.250522020331939
10587,2.477121417209924
10588,3.854914750143882
10589,3.9738314495107065
10590,5.1813652116848985
10591,2.668137196518607
10592,3.5766842407476043
10593,5.178576294707257
10594,5.7756289863883215
10595,5.297182982198734
10596,3.4157030338844905
10597,2.7775905722717296
10598,5.1407889435101515
10599,2.5773044978563924
10600,5.270119231987772
10601,5.167623943884627
10602,4.626661374802603
10603,4.233032403989886
10604,5.367934689552579
10605,2.3262122203484465
10606,4.9119275905574
10607,3.423891430745667
10608,3.8694406051895176
10609,5.095333442977532
10610,4.230580609167167
10611,3.7497600057718077
10612,5.209628121223732
10613,3.568824045821317
10614,5.083046192057646
10615,5.293704569207023
10616,5.241104974098821
10617,5.392428981167107
10618,4.1911048278649385
10619,5.159715942659496
10620,4.015249197325069
10621,2.5742365630341384
10622,4.147693767163827
10623,5.331197980570652
10624,5.4067325218447735
10625,3.1399347908307527
10626,2.94337776664786
10627,5.93288335708744
10628,5.092177647165775
10629,5.1213274936219015
10630,4.209653498338902
10631,4.013307756929028
10632,5.508565975582895
10633,5.300083008576234
10634,4.100561029994424
10635,5.175763274658362
10636,5.465098807649069
10637,4.463653784805477
10638,2.758904589551603
10639,5.236078550973205
10640,3.7288058908818407
10641,5.185514645331896
10642,1.9479576860690235
10643,3.683742036397216
10644,4.684459448174403
10645,4.811029130945327
10646,4.905338610310235
10647,3.8855873212079164
10648,4.333559531569035
10649,5.114835842337304
10650,4.992937910600841
10651,4.843092373896188
10652,5.542543508113459
10653,4.18242774663311
10654,5.210952493191923
10655,3.1637065513800113
10656,4.079807329760861
10657,3.473144431382193
10658,3.849232563011395
10659,5.028773495151201
10660,2.8877955932278105
10661,4.786135742302532
10662,5.48558406685188
10663,2.342190490927729
10664,5.556872799985703
10665,4.984723490082924
10666,5.372129026163268
10667,1.7042377804562014
10668,5.450266919099704
10669,5.287675476911215
10670,4.283375570625972
10671,2.55897041771889
10672,5.018694087633622
10673,4.326290521051302
10674,3.117442083183166
10675,4.715424611712951
10676,5.252476142576615
10677,5.347962187395112
10678,5.373044261816695
10679,5.002874472316243
10680,3.730675986411286
10681,4.997760985168746
10682,5.3052874372520105
10683,5.221158367575031
10684,2.5858817630173156
10685,5.163134232727581
10686,3.925838294698144
10687,4.7675636277977596
10688,4.6924859207005
10689,4.770315843708214
10690,4.815256491162957
10691,3.168778565346095
10692,4.401726254551322
10693,5.3171288632674045
10694,5.4337568174119415
10695,4.228592648027968
10696,4.858286731873918
10697,4.697732429086399
10698,3.0822283663324743
10699,5.088758799290346
10700,5.226756761296017
10701,4.487286720981807
10702,5.230675997735697
10703,2.4605479587803147
10704,4.702815496658386
10705,5.074374371434206
10706,4.906927366954173
10707,5.032197592984527
10708,2.7602793625611506
10709,3.8714648142577595
10710,3.207854042477362
10711,5.363632205767435
10712,3.3575806396354784
10713,5.0566019051977555
10714,5.251779637473142
10715,4.66412598542893
10716,5.251539774971626
10717,4.84550521934124
10718,5.185290970991323
10719,5.222308489533938
10720,5.276592222312267
10721,4.955296960409091
10722,2.9331201433899863
10723,5.274628693491069
10724,4.964756257349821
10725,3.6986738506700885
10726,5.257070153733871
10727,4.11715988608618
10728,4.7861532524294335
10729,3.7713805547699777
10730,3.1934682954679263
10731,5.261391262944057
10732,5.097873530872746
10733,5.401335056871868
10734,5.188013133670658
10735,5.225009225199338
10736,4.0623790632485095
10737,5.208201390019216
10738,3.5280126353454753
10739,3.619283802067115
10740,4.293109302007342
10741,5.059613435256441
10742,4.655679850128127
10743,4.977247134016484
10744,4.980375537288515
10745,4.480598524102146
10746,5.0372460860244646
10747,4.805772901019482
10748,5.291818368214181
10749,3.622999434516732
10750,4.920462729529981
10751,4.473389248632713
10752,4.859360994332343
10753,4.669690368155152
10754,4.44181038063498
10755,3.082498271468423
10756,4.05476010595156
10757,4.491102600934328
10758,5.130917999413224
10759,5.523519915160134
10760,4.4424388940723585
10761,4.963641066639346
10762,4.911302983577245
10763,5.2111864234932845
10764,5.2744715532014546
10765,4.817616835234437
10766,5.29210503217295
10767,2.51221503088425
10768,5.29639889743023
10769,5.207064552238555
10770,5.169283719390435
10771,4.305052104980726
10772,5.032591877193395
10773,5.415840966117601
10774,5.342404822965918
10775,4.782885515440105
